code_name,smiles,YSI,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,MolLogP
514,CCCCCCCCC=O,43.7,11.6831,-10.1822,1.5009,8.3724,-2.0945,2.7681,0,380.9412,-3.7866,-1.0103,-9.017,111.7441,0.0639,10.4668,0.0956,3.139,0.4708,1.5802,12.4454,-0.3192,97.3888,2.935900000000001
515,CC(C)(C)CC=O,38.4,11.6193,-10.1241,1.4952,8.9345,-2.0673,2.8106,0,276.6793,-3.3039,-0.8521000000000001,-8.958,76.6506,0.057,11.0018,0.0909,3.4336,0.5359,1.4392,14.3143,-0.8658,95.3446,1.6215000000000002
516,CCCCCCCC=O,37.5,11.7016,-10.1906,1.5111,8.5044,-2.0995,2.7521,0,355.7784,-3.5858,-0.9733,-9.0382,100.092,0.0613,10.6039,0.0943,3.2024,0.4836,1.5477,12.7769,-0.5179,97.3385,2.5458
517,CCCCC(C=O)CC,36.6,11.3679,-10.0269,1.341,8.664,-1.9728,2.8461,0,345.5825,-3.1264,-0.8299000000000001,-8.9664,100.0671,0.0626,10.6368,0.094,3.3456,0.5262,1.4751,13.09,-0.48,94.2123,2.401700000000001
518,CCCCCCC=O,33.8,11.6159,-10.1461,1.4698,8.7004,-2.0828,2.8354,0,321.8343,-3.5302,-0.9707,-9.0255,88.4122,0.0574,10.7832,0.0927,3.3089,0.5077,1.4957,13.3062,-0.7366,97.2054,2.1557
519,CC(C)(C)C=O,30.6,11.4275,-9.9652,1.4623,9.2083,-2.0382,2.8676,0,255.6491,-2.9531,-0.8111,-8.957,65.0514,0.0563,11.2465,0.0889,3.585,0.5714,1.3743,15.0578,-0.7657,93.7542,1.2314
520,CCC(C=O)CC,29.0,11.3894,-10.0173,1.3721,9.0102,-2.0048,2.852,0,286.1417,-2.9833,-0.7919,-8.9773,76.751,0.0575,11.0149,0.0908,3.5027,0.557,1.4072,14.1265,-0.6589,94.3724,1.6215000000000002
521,CC(C)CC=O,27.9,11.6362,-10.14,1.4962,9.1968,-2.084,2.8578,0,260.5198,-3.2282,-0.8915000000000001,-9.0249,65.0592,0.0518,11.2808,0.0887,3.5565,0.5607,1.3879,14.694,-0.9915,96.6003,1.2314
522,CCCC(C)C=O,27.6,11.4159,-10.0304,1.3855,8.9488,-2.0039,2.8797,0,291.3504,-3.0417,-0.8386,-9.0029,76.7442,0.0585,10.9527,0.0913,3.4724,0.5505,1.4199,14.0219,-0.6956,94.4236,1.6215000000000002
523,CCCCCC=O,26.7,11.6074,-10.1393,1.4682,8.8922,-2.0812,2.8535,0,295.7734,-3.3797,-0.9506,-9.0404,76.7533,0.0543,10.9734,0.0911,3.4055,0.5285000000000001,1.4514,13.789,-0.8645,97.1081,1.7656
524,CCC(C)C=O,22.7,11.4376,-10.036,1.4016,9.1721,-2.032,2.8826,0,260.8272,-2.9641,-0.8196,-9.0061,65.0906,0.0551,11.2041,0.0892,3.5701,0.5688,1.3802,14.7069,-0.8086,94.7205,1.2314
525,CC(C)C=O,21.2,11.4609,-10.0069,1.454,9.4325,-2.0466,2.9128,0,236.0076,-2.9453,-0.8575,-9.0409,53.4298,0.0525,11.4791,0.0871,3.6929,0.5941000000000001,1.3327,15.4883,-0.941,94.8556,0.841299999999999
526,CCCCC=O,21.1,11.6076,-10.124,1.4836,9.1214,-2.0939,2.8572,0,265.4351,-3.2974,-0.9247,-9.0423,65.0943,0.0512,11.2153,0.0892,3.5137,0.5505,1.4053,14.4384,-1.0237,97.1523,1.3755
527,CCCC=O,17.6,11.6598,-10.1262,1.5336,9.3746,-2.1112,2.8582,0,238.4181,-3.2169,-0.9147,-9.0623,53.4417,0.0487,11.4858,0.087,3.6317,0.5742,1.3582,15.1678,-1.1645,97.1751,0.9854
528,CCC=O,13.9,11.6914,-10.0949,1.5965,9.74,-2.1445,2.8631,0,210.2186,-3.2648,-0.9604,-9.088,41.7884,0.0454,11.8845,0.0841,3.7977,0.6068,1.297,16.2832,-1.3305,97.6798,0.595299999999999
529,CC(C)(C)C(=O)C(C)(C)C,65.8,11.5038,-9.9527,1.5511,8.2479,-2.0079,3.0098,0,331.8601,-4.2827,-0.8240000000000001,-8.4849,111.3557,0.0627,10.2558,0.0975,3.12,0.4746,1.5872000000000002,13.2227,0.1424,91.834,2.6477000000000013
530,CC(C)CC(=O)CC(C)C,55.8,11.7428,-10.1294,1.6135000000000002,8.421,-2.1304,2.9468,0,361.372,-4.5314,-0.9391,-8.5771,111.3721,0.0492,10.5514,0.0948,3.1453,0.4689,1.5779999999999998,12.9642,-0.2019,98.2222,2.6477000000000013
531,CCCCCCCCC(C)=O,51.9,11.9515,-10.1678,1.7837,8.1817,-2.2195,3.1036,0,413.319,-5.1171,-1.2883,-8.6908,123.0925,0.0495,10.4012,0.0962,2.9811,0.4272,1.6695,12.152,-0.0378,101.3347,3.326000000000002
532,CCCCCCCC(=O)CC,50.2,11.8412,-10.1577,1.6835,8.1852,-2.1792,3.0263,0,411.7193,-4.6716,-1.0753,-8.6245,123.1233,0.05,10.3644,0.0965,3.003,0.4352,1.6562,12.2073,-0.0738,99.3228,3.326000000000002
533,CCCCCCCC(C)=O,45.1,11.9088,-10.1546,1.7542,8.3127,-2.2054,3.1431,0,383.1299,-5.0256,-1.2636,-8.6983,111.4255,0.0478,10.5181,0.0951,3.0536,0.4433,1.6285,12.4964,-0.2009,100.9792,2.935900000000002
534,CCC(=O)CC(C)CC,43.5,11.7827,-10.1118,1.6709,8.4823,-2.1876,2.9518,0,340.3422,-4.4541,-0.9807,-8.5938,99.7608,0.0472,10.6699,0.0937,3.1473,0.4644,1.5781,13.171,-0.3679,99.1586,2.401700000000001
535,CCCCCCC(=O)CC,43.0,11.8835,-10.1608,1.7226,8.2958,-2.2029,3.0165,0,382.1924,-4.6082,-1.0525,-8.6206,111.4646,0.0482,10.4987,0.0953,3.0464,0.4421,1.6324,12.5232,-0.3037,99.7136,2.935900000000001
536,CC(=O)CC(C)(C)C,42.7,11.7703,-10.0674,1.7029,8.6204,-2.1532,3.046,0,300.6752,-4.6474,-1.098,-8.6282,87.9914,0.0474,10.7736,0.0928,3.2337,0.4853,1.5337,13.8797,-0.3567,98.6516,2.0116
537,CC(C)C(=O)C(C)C,42.6,11.4505,-9.9084,1.542,8.5488,-2.0724,3.0269,0,307.2212,-3.8938,-0.8816,-8.5674,88.1596,0.0543,10.6213,0.0942,3.2382,0.4937,1.529,13.8137,-0.1238,94.2099,1.8675
538,CCCCC(=O)CCCC,41.8,11.8047,-10.1581,1.6466,8.3545,-2.1573,2.975,0,378.0762,-4.5078,-0.9753,-8.6067,111.4619,0.0484,10.5118,0.0952,3.0986,0.4568,1.6029,12.5544,-0.3023,99.0881,2.935900000000001
539,CC(=O)C(C)(C)C,40.6,11.7509,-9.9697,1.7812,8.8075,-2.1767,3.1804,0,275.6295,-4.5242,-1.0724,-8.600200000000001,76.3805,0.0468,10.9842,0.091,3.3154,0.5003000000000001,1.4948,14.4621,-0.4004,97.4117,1.6215000000000002
540,CCCCCCC(C)=O,37.9,11.9139,-10.1436,1.7703,8.4486,-2.2072,3.1388,0,352.9595,-4.9058,-1.2333,-8.6983,99.7676,0.0461,10.6557,0.0938,3.1207,0.457,1.5924,12.9052,-0.404,100.9884,2.5458
541,CCCCCC(=O)CC,36.0,11.8239,-10.1281,1.6958000000000002,8.4406,-2.1874,3.0238,0,349.6014,-4.5241,-1.0172,-8.6243,99.8035,0.0471,10.628,0.0941,3.1266,0.46,1.5888,12.9519,-0.4068,99.3051,2.5458
542,CCCC(=O)C(C)C,35.9,11.6349,-10.0081,1.6268,8.5807,-2.1271,3.0399,0,313.6358,-4.1812,-0.9173,-8.5877,88.1415,0.0498,10.7079,0.0934,3.2268,0.4863,1.5362,13.6086,-0.2686,96.5152,2.0116
543,O=C1CCCCC1,34.3,11.4346,-9.908,1.5265,8.7887,-2.1093,3.4753,0,263.8858,-4.2368,-1.0593,-8.6579,71.3252,0.0482,10.898,0.0918,3.3397,0.5117,1.4818,14.4134,-0.3094,96.8287,1.5196
544,CC(=O)CC(C)C,32.8,11.8603,-10.1008,1.7594,8.8521,-2.2092,3.1289,0,286.0548,-4.7031,-1.1526,-8.6738,76.4002,0.0426,11.0613,0.0904,3.3215,0.4988,1.4934,14.2016,-0.5662,100.4388,1.6215000000000002
545,CCC(=O)C(C)C,30.7,11.6572,-9.9807,1.6765,8.7399,-2.1582,3.0853,0,287.8615,-4.1346,-0.9503,-8.5999,76.4823,0.0477,10.8981,0.0918,3.2908,0.4969,1.506,14.163,-0.3774,96.8535,1.6215000000000002
546,CCCCC(=O)CC,30.7,11.7705,-10.0955,1.675,8.6056,-2.1775,3.0636,0,321.3252,-4.4072,-1.0037,-8.6327,88.1425,0.0459,10.7832,0.0927,3.214,0.4791,1.5438,13.4081,-0.4176,98.9879,2.1557
547,CCCCCC(C)=O,30.4,11.8895,-10.1253,1.7642,8.6043,-2.2121,3.1279,0,322.3483,-4.8102,-1.2011,-8.693,88.1082,0.044,10.8164,0.0924,3.1961,0.4723,1.5537,13.3783,-0.5241,101.0034,2.1557
548,CCC(C)C(C)=O,29.0,11.7242,-9.9969,1.7273,8.8084,-2.1621,3.167,0,284.3282,-4.4859,-1.09,-8.6481,76.4474,0.0459,10.9705,0.0911,3.3232,0.5033,1.4909,14.2004,-0.4192,98.1435,1.6215000000000002
549,CCCC(=O)CCC,28.5,11.7941,-10.1146,1.6796,8.6071,-2.1761,3.0007,0,318.4624,-4.4015,-0.9513,-8.619,88.1452,0.0458,10.7833,0.0927,3.2155,0.4796,1.5433,13.4137,-0.4165,98.877,2.1557
550,CC(=O)C(C)C,26.6,11.7429,-9.9726,1.7703,9.001,-2.1823,3.2108,0,259.6407,-4.4706,-1.1294,-8.6691,64.7806,0.044,11.1833,0.0894,3.4093,0.5197,1.4522,14.8533,-0.5316000000000001,98.3696,1.2314
551,CCCCC(C)=O,25.6,11.857,-10.0967,1.7604000000000002,8.818,-2.2065,3.1807,0,291.8887,-4.7121,-1.1744,-8.6984,76.4452,0.0423,11.0245,0.0907,3.3058,0.4957,1.5003000000000002,13.9815,-0.5727,100.7256,1.7656
552,CCCC(=O)CC,25.5,11.7734,-10.0814,1.6919,8.780100000000001,-2.1854,3.0949,0,292.3274,-4.3488,-0.9945,-8.6424,76.4801,0.0445,10.9655,0.0912,3.2974,0.4959,1.5037,13.9594,-0.484,98.8602,1.7656
553,CCCC(C)=O,21.1,11.9068,-10.099,1.8079,9.0336,-2.2275,3.182,0,265.2774,-4.6783,-1.1791,-8.7084,64.7832,0.0401,11.2611,0.0888,3.403,0.5143,1.4563,14.6281,-0.675,100.978,1.3755
554,CCC(=O)CC,21.1,11.7919,-10.0546,1.7373,8.975200000000001,-2.2042,3.1435,0,265.27,-4.2956,-1.0224,-8.6626,64.8255,0.0429,11.1795,0.0895,3.3855,0.5128,1.4634,14.6096,-0.5807,98.9736,1.3755
555,CCC(C)=O,17.2,11.9502,-10.08,1.8703,9.304,-2.2477,3.2302,0,237.4623,-4.6422,-1.1982,-8.7315,53.1307,0.0384,11.5517,0.0866,3.5281,0.5388000000000001,1.4031,15.5202,-0.785,101.1823,0.9854
556,CC(C)=O,13.0,12.0631,-10.0787,1.9844,9.7595,-2.2847,3.326,0,209.1289,-4.9984,-1.4022,-8.8031,41.4386,0.0341,12.0442,0.083,3.7374,0.5799000000000001,1.3223,16.9004,-0.9804,103.2964,0.595299999999999
557,CCN(CC)CC,25.5,12.1966,-8.5355,3.6611,7.723,-8.5444,0.9625,0,297.8847,-0.9113,-0.4,-4.177,84.7309,0.0,16.2674,0.0615,-0.4107,0.0053,6.0903,13.5695,-4.455,237.0643,1.3481
558,CCNCC,13.2,13.2262,-9.1024,4.1238,8.2922,-9.1696,1.3827,0,256.0525,-1.466,-0.6893,-4.1302,61.1814,0.0,17.4619,0.0573,-0.4387,0.0056,5.6636,14.2795,-5.3145,258.127,0.615799999999999
559,CCCCN(C)C,26.1,12.3856,-8.6948,3.6908,7.788,-8.7867,1.0382,0,302.9081,-0.9974,-0.3424,-4.1343,84.8061,0.0,16.5747,0.0603,-0.4993,0.0078,6.2491,13.0833,-4.4657,248.8617,1.3481
560,CCCCNCC,22.1,13.1703,-9.1799,3.9904,8.0267,-8.756,1.3276,0,315.0078,-1.4436,-0.6885,-4.2118,84.5364,0.0,16.7827,0.0596,-0.3647,0.0044,5.7279,13.0947,-4.2076,255.2635,1.396
561,CC(=O)OCCC(C)C,43.6,13.6873,-10.7804,2.9069000000000003,9.0075,-2.8243,2.1452,0,330.5968,-5.4808,-1.5596,-8.7161,92.9209,0.0154,11.8318,0.0845,3.0916,0.4039,1.6165,13.7326,-1.1555,130.7819,1.5956
562,CCCCOC(=O)CC,43.3,13.4839,-10.7329,2.7509,8.9088,-2.7762,2.1745,0,340.868,-5.091,-1.3031,-8.6488,92.9922,0.0157,11.6849,0.0856,3.0663,0.4024,1.6297,13.3859,-1.062,127.0456,1.7397
563,CCC(=O)OCC(C)C,41.1,13.491,-10.7276,2.7634,9.0027,-2.7818,2.1545,0,334.0599,-5.1305,-1.2918,-8.6386,92.952,0.0151,11.7845,0.0848,3.1105,0.4106,1.6064,13.5898,-1.0847,127.594,1.5956
564,CCC(=O)OC(C)(C)C,40.5,13.4808,-10.5286,2.9522,8.8719,-2.874,2.3099,0,326.6267,-5.5095,-1.3029,-8.4439,92.7631,0.0157,11.7459,0.0852,2.9989,0.3829,1.667,13.7675,-1.1545,124.5746,1.7381000000000002
565,CCCCCOC(C)=O,40.4,13.742,-10.8035,2.9385,8.9218,-2.8378,2.2798,0,342.064,-5.5104,-1.5905,-8.7236,92.9722,0.0154,11.7596,0.085,3.042,0.3935,1.6432,13.4779,-1.099,130.566,1.7397
566,CCCCCCCC(=O)OC,38.9,13.531,-10.8213,2.7096,8.5397,-2.73,2.003,0,400.3618,-5.2858,-1.4484,-8.6952,116.3926,0.0209,11.2698,0.0887,2.9048,0.3744,1.721,12.5917,-0.5937,127.1633,2.5199
567,CC(C)CCOC=O,38.2,13.5323,-10.7614,2.771,9.2699,-2.75,2.2539,0,299.9606,-3.4254,-1.0341,-9.0738,81.6399,0.0187,12.0199,0.0832,3.26,0.4421,1.5312,14.1351,-1.5595,129.1138,1.2055
568,CCCOC(=O)CCC,37.3,13.4504,-10.7341,2.7164,8.9374,-2.7589,2.0963,0,338.831,-5.0739,-1.263,-8.6373,92.983,0.0154,11.6963,0.0855,3.0893,0.4081,1.6174,13.3861,-1.0623,127.1807,1.7397
569,CCOC(=O)CC(C)C,36.6,13.4034,-10.7262,2.6772,8.9847,-2.7289,2.0494,0,331.133,-5.1456,-1.2742,-8.6148,92.944,0.0162,11.7136,0.0854,3.1279,0.4177,1.5971000000000002,13.6201,-0.9691,125.9817,1.5956
570,CCCC(=O)OC(C)C,36.3,13.4666,-10.6618,2.8049,8.987,-2.802,2.2557,0,337.4068,-5.5994,-1.3402,-8.571,92.881,0.0149,11.7889,0.0848,3.0925,0.4057,1.6161,13.5834,-1.0951,126.8944,1.7381000000000002
571,CCCCOC(C)=O,36.0,13.7262,-10.7854,2.9408000000000003,9.1415,-2.8312,2.2005,0,309.7739,-5.4343,-1.5538,-8.7301,81.3138,0.0141,11.9727,0.0835,3.1552,0.4158,1.5836,14.0503,-1.3105,130.9395,1.3496
572,CCCCCOC=O,35.7,13.5406,-10.7728,2.7677,9.1641,-2.7527,2.2903,0,310.2997,-3.4428,-1.0515,-9.0841,81.6962,0.0191,11.9168,0.0839,3.2057,0.4312,1.5577,13.8641,-1.4316,129.099,1.3496
573,CCC(C)OC(C)=O,34.9,13.7555,-10.7187,3.0368,9.2301,-2.8851,2.3698,0,308.4065,-5.8862,-1.6057,-8.655,81.2073,0.013,12.1153,0.0825,3.1725,0.4154,1.5752000000000002,14.2326,-1.3839,130.6994,1.347999999999999
574,CC(=O)OCC(C)C,34.8,13.7447,-10.7923,2.9524,9.2497,-2.8372,2.2296,0,305.9581,-5.4623,-1.549,-8.719899999999999,81.2751,0.0135,12.087,0.0827,3.2062,0.4253,1.5581,14.2603,-1.3198,131.0791,1.2055
575,CC(=O)OC(C)(C)C,32.7,13.7221,-10.5936,3.1285,9.12,-2.9246,2.3984,0,299.5797,-5.7942,-1.5564,-8.5126,81.0826,0.0139,12.0446,0.083,3.0977,0.3983,1.6138,14.4476,-1.3869,127.4111,1.347999999999999
576,CCCCCCC(=O)OC,32.5,13.4701,-10.7924,2.6777,8.6985,-2.7293000000000003,2.0016,0,369.7841,-5.1476,-1.4243,-8.6979,104.7304,0.0191,11.4278,0.0875,2.9846,0.3898,1.6745,12.9948,-0.8321000000000001,127.279,2.1298
577,CCCOC(=O)CC,31.9,13.5655,-10.7325,2.833,9.1363,-2.8068,2.1501,0,311.6995,-5.0848,-1.3143,-8.6534,81.3302,0.014,11.9431,0.0837,3.1648,0.4194,1.5786,13.8987,-1.2476,128.0743,1.3496
578,CCCCOC=O,31.0,13.55,-10.7615,2.7885,9.4246,-2.7616,2.2958,0,281.1647,-3.3347,-1.0418,-9.0999,70.0299,0.0164,12.1862,0.0821,3.3314,0.4554,1.4979,14.4695,-1.73,129.2672,0.9595
579,COC(=O)C(C)(C)C,30.8,13.3666,-10.5951,2.7715,9.1889,-2.7012,2.1202,0,298.1195,-5.2411,-1.286,-8.5886,81.3451,0.0167,11.8901,0.0841,3.2439,0.4425,1.5384,14.4753,-0.9548,122.3642,1.2055
580,CC(C)COC=O,30.4,13.5576,-10.7631,2.7945,9.5603,-2.7681,2.3099,0,275.5216,-3.4116,-1.034,-9.0843,69.9928,0.0156,12.3284,0.0811,3.3961,0.4678,1.4688,14.7504,-1.7856,129.6243,0.8154
581,CCC(C)(C)C(=O)O,30.0,13.1974,-10.5431,2.6542,9.1438,-2.6665,1.8629,0,288.1777,-9.4127,-5.5005,-8.7262,81.1469,0.0191,11.8103,0.0847,3.2387,0.4441,1.5406,14.3427,-1.0585,122.1609,1.5072
582,CC(C)(C)OC=O,30.0,13.5438,-10.5593,2.9845,9.4777,-2.8681,2.6049,0,267.4892,-3.9356,-1.0858,-8.8549,69.8051,0.0153,12.3458,0.081,3.3048,0.4423,1.5112,14.9708,-1.8822,126.1101,0.9579
583,CCOC(=O)C(C)CC,29.3,13.3028,-10.5984,2.7044,8.948,-2.7198,2.1686,0,332.9802,-5.2604,-1.2356,-8.5633,92.9821,0.0168,11.6677,0.0857,3.1141,0.4156,1.6039,13.6156,-0.9072,123.6656,1.5956
584,CCCCC(=O)OCC,28.4,13.4032,-10.7203,2.6829,8.9424,-2.7564,2.04,0,336.3431,-5.1146,-1.3021,-8.6333,92.9839,0.0159,11.6989,0.0855,3.093,0.4089,1.6154000000000002,13.456,-1.026,127.0289,1.7397
585,COC(=O)CC(C)C,28.4,13.4144,-10.7556,2.6588000000000003,9.1843,-2.7021,2.0263,0,303.6366,-5.019,-1.3408,-8.6821,81.3724,0.016,11.8864,0.0841,3.2411,0.442,1.5403,14.2094,-1.0294,126.0601,1.2055
586,CCCCCC(=O)OC,26.7,13.4895,-10.7851,2.7044,8.8976,-2.7389,1.991,0,337.7852,-5.0885,-1.3852,-8.7005,93.0691,0.0174,11.6365,0.0859,3.0794,0.4075,1.6224,13.4716,-1.0646,127.434,1.7397
587,CCOC(=O)C(C)C,26.1,13.3715,-10.6016,2.7699,9.1429,-2.7346,2.1422,0,307.6762,-5.1122,-1.2646,-8.5953,81.3149,0.0155,11.8776,0.0842,3.2041,0.4322,1.5582,14.0924,-1.0234,124.0541,1.2055
588,CCC(CC)C(=O)O,25.9,13.142,-10.5601,2.5819,9.133,-2.6518,1.819,0,298.0471,-9.2956,-5.5073,-8.7751,81.1984,0.0185,11.7848,0.0849,3.2406,0.4456,1.5395,14.1077,-1.0675,123.4383,1.5072
589,CCCC(=O)OCC,25.5,13.4488,-10.7219,2.7269,9.1345,-2.7594000000000003,2.0847,0,310.8574,-5.0872,-1.3145,-8.652,81.3263,0.0147,11.8939,0.0841,3.1876,0.4272,1.5669,13.9103,-1.1371,126.8187,1.3496
590,CCC(C)C(=O)OC,24.9,13.3185,-10.6288,2.6896,9.1447,-2.6884,2.0444,0,304.4825,-5.002,-1.285,-8.6375,81.404,0.0165,11.8331,0.0845,3.2281,0.4403,1.546,14.2069,-0.9563,123.7441,1.2055
591,CCCOC(C)=O,24.4,13.7542,-10.7857,2.9686,9.4187,-2.8403,2.2226,0,284.4637,-5.3978,-1.5818,-8.7407,69.6538,0.0125,12.259,0.0816,3.2892,0.4413,1.5182,14.6589,-1.4498,130.9857,0.9595
592,CC(=O)OC(C)C,23.7,13.7697,-10.7102,3.0595,9.5099,-2.8923,2.3586,0,283.2593,-5.9282,-1.6674,-8.6701,69.5424,0.0119,12.4022,0.0806,3.3088,0.4414,1.5095,14.9027,-1.5222,130.8611,0.9579
593,CCCCC(=O)OC,22.3,13.4513,-10.7624,2.6889000000000003,9.1224,-2.7194000000000003,2.0898,0,310.6873,-5.036,-1.382,-8.7095,81.4131,0.0159,11.8418,0.0844,3.2015,0.4328,1.5595,13.9786,-1.1008,126.804,1.3496
594,COC(=O)C(C)C,22.2,13.3877,-10.6245,2.7632,9.3905,-2.7013,2.123,0,280.5075,-4.9959,-1.3456,-8.6679,69.7434,0.0151,12.0918,0.0827,3.3446,0.4626,1.4911,14.7955,-1.0827,123.9445,0.815399999999999
595,CCOC(=O)CC,20.3,13.4958,-10.7025,2.7933,9.3809,-2.7867,2.1511,0,284.9312,-5.1034,-1.3799,-8.6742,69.6695,0.0134,12.1675,0.0822,3.2971,0.4468,1.5141,14.5108,-1.2818,127.2113,0.9595
596,CC(C)OC=O,20.3,13.5834,-10.6777,2.9057,9.8812,-2.827,2.4933,0,251.4688,-3.8367,-1.148,-9.0341,58.2678,0.013,12.7082,0.0787,3.5271,0.4895,1.4137,15.4657,-2.1107,129.3401,0.5678000000000001
597,CCCOC=O,20.3,13.5592,-10.7506,2.8086,9.7547,-2.7685,2.3039,0,253.0111,-3.3385,-1.056,-9.1137,58.3768,0.014,12.5231,0.0798,3.4931,0.4872,1.4271,15.216,-1.9913,129.4844,0.5694
598,CC(C)C(=O)O,18.8,13.2828,-10.5721,2.7107,9.6527,-2.6942,1.9025,0,248.8167,-9.2559,-5.7001,-8.8432,57.8923,0.0151,12.3469,0.081,3.4793,0.4902,1.4319,15.5301,-1.3559,124.3753,0.727
599,CCCC(=O)OC,18.6,13.5023,-10.7652,2.737,9.3729,-2.7378,2.065,0,283.9021,-4.9621,-1.3879,-8.7283,69.7527,0.0142,12.1107,0.0826,3.3176,0.4545,1.504,14.5453,-1.2354,127.2416,0.9595
600,CCCC(=O)O,18.1,13.4698,-10.7207,2.7491,9.5989,-2.7482,1.8461,0,252.6281,-9.3165,-5.7978000000000005,-8.8999,57.8973,0.0143,12.347,0.081,3.4253,0.4752,1.4559,15.3186,-1.5781,128.0853,0.8711000000000001
601,CCC(=O)OC,15.0,13.5774,-10.7537,2.8237,9.7008,-2.7754000000000003,2.0967,0,255.9356,-4.9643,-1.4527,-8.7484,58.0961,0.0127,12.4762,0.0802,3.4627,0.4806,1.4401000000000002,15.3122,-1.4139,127.8502,0.5694
602,CCOC(C)=O,13.4,13.7672,-10.7695,2.9977,9.7645,-2.8496,2.2381,0,257.0886,-5.4782,-1.6637,-8.7575,57.9929,0.0114,12.6141,0.0793,3.4575,0.4739,1.4431,15.4674,-1.5812,131.0425,0.5694
603,COC(C)=O,11.7,13.7958,-10.8034,2.9924,10.2642,-2.8194,2.1941,0,226.9086,-5.3221,-1.7288,-8.8382,46.427,0.0106,13.0836,0.0764,3.7224,0.5295,1.3376,16.6489,-1.6769,131.4183,0.1793
604,CCOC=O,9.2,13.5653,-10.736,2.8293,10.1812,-2.775,2.3049,0,225.0968,-3.4102,-1.1343,-9.1415,46.7223,0.0123,12.9561,0.0772,3.7031,0.5292,1.3442,16.1942,-2.22,129.5335,0.1793
605,CC(C)CCOCCC(C)C,63.6,13.7956,-10.0818,3.7138,8.2047,-7.9159,1.326,0,410.645,-2.2639,-0.6164000000000001,-5.0292,126.7105,0.0,16.1206,0.062,0.1444,0.0013,4.6369,12.2394,-2.8151,257.4648,3.095200000000002
606,COC1CCCC1,62.3,13.9841,-10.0381,3.946,8.7086,-8.4113,1.38,0,278.7525,-1.8502,-0.5282,-4.9655000000000005,74.9188,0.0,17.1199,0.0584,0.1486,0.0007,4.3649,13.8545,-4.0846,264.7104,1.5754
607,CCC(C)OC(C)CC,54.0,13.9037,-10.217,3.6867,8.365,-7.9623,1.3465,0,343.9072,-2.1219,-0.5948,-5.0261,103.275,0.0,16.3273,0.0613,0.2014,0.0013,4.4505,13.1312,-3.4856,250.4625,2.6
608,CCCCOCCCC,38.7,13.9983,-10.0297,3.9686,8.3508,-8.2398,1.2173,0,368.7851,-2.1211,-0.551,-4.9811,103.5045,0.0,16.5905,0.0603,0.0555,0.001,4.7072,12.5561,-3.3775,262.6777,2.603200000000001
609,CC(C)OC(C)C,38.7,13.9407,-10.1703,3.7704,8.6136,-8.1225,1.424,0,300.4906,-2.1505,-0.6569,-5.0257,79.9219,0.0,16.7361,0.0598,0.2455,0.0018,4.2648,13.9417,-3.8684,253.6195,1.819799999999999
610,CCC(C)(C)OC,38.1,13.688,-10.0748,3.6132,8.6363,-8.3691,1.4912,0,285.6174,-2.0542,-0.556,-4.995,79.9605,0.0,17.0055,0.0588,0.1336,0.0006,4.4229,13.932,-4.3344000000000005,257.8456,1.8214
611,CCOC(C)(C)C,37.9,13.8443,-10.0625,3.7818,8.6117,-8.1797,1.4372,0,295.4224,-2.1439,-0.6298,-5.0193,79.8883,0.0,16.7914,0.0596,0.216,0.0014,4.3096,13.9179,-4.0334,253.813,1.8214
612,COC(C)(C)C,31.5,13.8777,-10.0699,3.8078,8.8543,-8.502,1.5255,0,263.1804,-2.0137,-0.582,-4.99,68.2824,0.0,17.3563,0.0576,0.1761,0.0009,4.2566,14.5613,-4.6813,260.5183,1.4313
613,CCC(C)OC,28.6,14.0584,-10.076,3.9824,8.8256,-8.6475,1.3836,0,271.2815,-1.9885,-0.5486,-4.9516,68.4437,0.0,17.473,0.0572,0.0891,0.0003,4.3982,14.2317,-4.7294,265.4879,1.4313
614,CCCOCCC,28.0,14.0899,-10.0482,4.0417,8.654,-8.4704,1.3075,0,308.9747,-2.0075,-0.5408000000000001,-4.9455,80.152,0.0,17.1243,0.0584,0.0918,0.0006,4.4817,13.487,-4.1213,264.1402,1.823
615,CCCCOC,23.0,14.1538,-10.0429,4.1109,8.7826,-8.839,1.3987,0,277.7495,-1.8683,-0.5258,-4.8886,68.5266,0.0,17.6217,0.0567,-0.0282,0.0005,4.6046,13.9294,-4.7149,272.3957,1.4329
616,CCCOC,18.0,14.3062,-10.0125,4.2937,9.0253,-9.0093,1.4008,0,249.4051,-1.8183,-0.52,-4.8814,56.8639,0.0,18.0346,0.0555,0.008,0.0002,4.4225,14.6355,-5.2692,273.5066,1.0428
617,CCOCC,16.8,14.3109,-10.0409,4.2701,9.035,-8.8719,1.3824,0,252.3748,-1.9671,-0.591,-4.9006,56.805,0.0,17.9069,0.0559,0.0816,0.0002,4.3095,14.7207,-5.1029,269.5792,1.0428
618,C=C(C)[C@H]1CC=C(C)CC1,137.325,11.7221,-9.2228,2.4993,7.7922,-2.3741,0.7819,0,342.4318,-0.9635,-0.4573,-7.6418,114.9182,0.0225,10.1662,0.0984,2.709,0.3611,1.844,12.5423,1.9965,116.6177,3.308900000000002
