Name,YSI,HOMO,IP,Dipole module,G of H-bonds H2O,Total FOD,ALogP,AATS0m,AATS4e,AATS5e,AATS6e,AATS5p,AATS8p,AATS4i,AATS7i,AATS3s,AATS5s,ATSC4c,ATSC5c,ATSC6c,ATSC1m,ATSC1v,ATSC3e,ATSC4p,ATSC6p,ATSC3i,ATSC5i,ATSC7i,ATSC8i,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC7s,AATSC3c,AATSC4c,AATSC6c,AATSC1e,AATSC3e,AATSC4e,AATSC0i,AATSC7i,AATSC0s,AATSC3s,AATSC4s,AATSC5s,AATSC7s,AATSC8s,MATS1c,MATS2c,MATS4c,MATS5c,MATS6c,MATS3v,MATS1e,MATS7e,MATS8e,MATS1p,MATS6p,MATS8i,MATS1s,MATS2s,MATS3s,MATS5s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS1e,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,VE2_DzZ,VE3_DzZ,VE2_Dzp,VR1_Dzp,VR3_Dzp,VE2_Dzs,VE3_Dzs,VR2_Dzs,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,nBondsD,SpMax1_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMin7_Bhp,SpMin4_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMax2_Bhs,SpMax3_Bhs,SpMin1_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin8_Bhs,C1SP2,C3SP2,C1SP3,SCH-7,SC-5,VPC-5,ASP-2,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,AVP-3,AVP-4,AVP-5,AVP-6,VE2_Dt,VR2_Dt,VR3_Dt,nHAvin,nsCH3,SHCsats,SHCsatu,SssCH2,SaasC,minwHBa,minHother,mindssC,minaasC,minssssC,maxHBa,maxwHBa,maxHCsats,maxsCH3,maxssCH2,maxdsCH,maxsssCH,hmax,hmin,gmin,ETA_Shape_Y,ETA_BetaP_s,ETA_BetaP_ns_d,ETA_EtaP_F_L,ETA_Eta_B_RC,IC1,BIC2,MIC0,MIC5,nAtomLC,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-22,MDEC-33,MLFER_BH,MLFER_S,TPC,piPC7,R_TpiPCTPC,PetitjeanNumber,nFRing,nF12Ring,n6HeteroRing,RotBtFrac,LipinskiFailures,GGI2,GGI3,GGI4,GGI5,GGI7,GGI8,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI10,VE2_D,VE3_D,VR2_D,TWC,SRW9,WTPT-2,WTPT-3,WPATH,Set
M95,727.5,-9.6411,7.9452,0.1872,-0.3711,0.0689,0.9142,70.32963997,7.127350306,7.057901,7.0062944,1.167236359,0.897303395,153.9061868,166.3872807,2.24537037,1.952651515,-0.008917431,-0.005112489,-0.002467814,32.25067461,59.9715066,-0.065348562,-3.735603979,0.196886333,-15.06387596,-6.576223796,9.579896948,0.773673388,-1.197566193,0.804543878,-1.016880564,-2.764228524,-0.662258643,1.163660539,-1.82e-05,-0.000105,-3.53e-05,0.000197,-0.000908,-0.001035624,1.365305978,0.239497424,0.225791999,-0.014123341,-0.032520336,-0.007525666,0.029091513,-0.006929992,-0.21072121,0.009152373,-0.113108332,-0.062635931,-0.038009148,-0.153240741,0.033333333,0.175416667,0.033333333,0.033333333,0.011190476,0.033333333,-0.165745215,0.065985335,-0.062550229,-0.033330084,1.313453549,0.85209729,1.002309908,1.118115519,1.052383475,0.955455797,0.767755132,0.919161175,0.93287037,1.130208333,1.139705882,1.012784091,0.941071429,0.96875,0.93287037,1.130208333,1.139705882,1.012784091,0.775,2.59e-17,-53.2260564,2.59e-17,4000044.952,22.80272424,1.18e-16,-50.94631777,266669.5266,12.15018815,-0.168578202,0.13207798,6.754011719,0,3.889191012,1.082250302,0.994974785,0.918665126,0.868467692,0.738564276,0.631337262,0.610422039,3.742461566,3.234406513,2.040792099,0.884675405,0.884675405,0.760994056,0,2,2,0.102062073,0.622008468,2.03269207,0.295056134,0.189812183,0.125829517,0.08436176,0.051719324,0.035625141,0.106819779,0.058634553,0.032488517,0.018164088,1.48e-17,266669.9604,22.80272591,0,2,0.743888889,0.0,0.0,2.715185185,1.357592593,0.390972222,0.0,1.357592593,0.085833333,0.0,2.1875,0.371944444,2.261574074,0.0,0.0,0.0,0.426111111,0.131944444,0.085833333,0.13333,0.53333,0.0,0.25879,0.37567,2.181669314,0.475402752,6.577472113,19.60495015,3,3,0.5,5.36492304,2.0,13.99526164,0.5,0.232,0.9,253,5.364222141,6.347270257,0.5,0,0,0,0.25,1,2.222222222,1.375,0.497777778,0.263888889,0.048611111,0.0,0.1875,0.101010101,0.0625,0.027654321,0.018849206,0.009795918,0.0,6.11e-17,-51.93988105,266669.8403,101.0607359,0.0,2.010612978,0.0,352,Training
M96,711.8,-8.5187,7.5587,0.1045,-0.4145,0.1336,1.284,72.6400925,7.151226,7.043149308,6.929788235,1.081675221,0.0,152.0229501,184.917652,2.375555556,1.852564103,-0.004392834,-0.004953962,-0.007092385,30.26650225,56.28185336,-0.035574,-4.025697139,-0.503212142,-8.200369033,-16.40073807,23.23437893,0.0,-0.839506173,1.037037037,-0.308641975,-2.271604938,-2.209876543,3.358024691,1.65e-05,-7.84e-05,-0.000209,0.000237,-0.000711,-0.001694,1.366728172,1.366728172,0.209876543,-0.00617284,-0.040564374,-0.042497626,0.197530864,0.0,-0.32088772,0.026363573,-0.089521994,-0.108723226,-0.238059954,-0.12,0.04,1.0,0.0,0.04,-0.058823529,0.0,-0.16,0.117647059,-0.029411765,-0.202488688,1.441635633,0.72129679,0.865519357,1.063694796,1.125224526,1.415841947,0.010086234,0.0,0.821428571,1.073333333,1.232142857,1.179487179,1.014705882,0.92,0.821428571,1.073333333,1.232142857,1.179487179,0.0,0.00338169,-3.845367587,0.00338169,93.50582159,5.445628437,0.006910101,-2.987837198,5.6955826,12.1501417,-0.15552077,0.144599716,6.501375,0,4.012102497,0.846673523,0.515752669,0.242963499,0.327072261,0.668628573,0.547037439,0.049410344,3.418308423,3.141457136,2.117814515,0.851942874,0.718684049,0.125442364,0,4,2,0.285903576,0.248005645,1.239298242,0.285782462,0.18391717,0.118505868,0.081477207,0.054822026,0.03705867,0.098336589,0.053346978,0.031435479,0.017366621,3.24e-17,7.189162973,5.348977679,0,2,0.0,0.0,0.0,2.715185185,1.357592593,0.406597222,0.0,1.357592593,0.0,0.0,2.178240741,0.0,2.154537037,0.0,0.0,0.0,0.433055556,0.1775,1.357592593,0.33333,0.54167,0.0,0.2766,0.29833,2.396240625,0.566341514,6.503912516,22.91694126,0,0,0.2,3.570980654,3.614408014,6.120463943,3.965406457,0.189,0.871,230,5.901266279,10.84757133,0.4,1,0,0,0.153846154,1,1.777777778,1.0,0.666666667,0.125,0.0,0.0,0.153846154,0.098765432,0.055555556,0.055555556,0.025,0.0,0.0,0.00227261,-4.322303452,9.195167238,93.44197346,0.0,2.029174708,0.0,176,Validation
M97,701.3,-8.8742,7.8637,0.4035,-0.3295,0.1265,0.3069,72.6400925,7.13035856,7.037394419,7.034637,1.113966707,0.66759004,153.5800282,164.5241799,2.206498952,1.786821705,-0.007609314,0.003371374,1.44e-06,30.26650225,56.28185336,-0.005929,-3.019272855,-1.006424285,-1.366728172,-1.366728172,-2.733456344,5.466912688,-0.374565972,0.285590278,0.776475694,-2.794270833,-0.342447917,-0.640625,2.26e-05,-0.000152,5.13e-08,0.000237,-0.000112,-0.00142296,1.366728172,-0.136672817,0.207899306,0.014650485,-0.055885417,-0.007963905,-0.03203125,0.045572917,-0.174227952,-0.134073161,-0.166422036,0.085738098,5.61e-05,-0.018867925,0.04,-0.1,0.333333333,0.04,-0.142857143,0.333333333,-0.072066806,0.032707029,0.070469138,-0.038306549,1.278835624,1.010423742,0.807383955,1.124709632,0.878190381,1.066626953,1.270007233,0.786866598,0.958333333,0.976415094,1.188333333,0.980620155,1.095238095,0.92,0.958333333,0.976415094,1.188333333,0.980620155,1.054166667,0.021510422,-1.625173258,0.021510422,83.76571055,5.31362849,0.032431311,-1.132469138,8.088962331,12.1501417,-0.169759937,0.130471037,5.61148719,0,3.991602074,0.847724226,0.641796924,0.361867009,0.440668217,0.924404954,0.377057725,0.044164305,3.44947343,3.056185767,2.085136428,0.726277788,0.602805364,0.011319697,0,3,1,0.262188697,0.083333333,0.765625485,0.287761329,0.192074336,0.123754475,0.081998336,0.057907039,0.040751108,0.101005681,0.054026022,0.030203888,0.018616229,0.007514342,11.01945765,5.861483084,0,1,0.695323484,0.0,1.115907029,1.410833333,1.328425926,0.406597222,0.0,1.410833333,0.0,0.0,2.259259259,0.388296485,2.18462963,1.115907029,0.0,0.0,0.440991709,0.159722222,1.115907029,0.25,0.54167,0.0,0.2657,0.18784,2.380270443,0.632747155,6.503912516,27.07510979,2,2,0.0,2.094140694,0.877205321,10.60202202,1.650963624,0.193,0.895,226,5.901266279,10.47153277,0.428571429,1,0,0,0.153846154,1,1.111111111,0.4375,0.595555556,0.145833333,0.027777778,0.0,0.153846154,0.065359477,0.02734375,0.059555556,0.024305556,0.020136054,0.0,0.007429291,-2.900901867,9.351405318,92.30192948,0.0,2.044599696,0.0,190,Training
M98,649.1,-8.7179,7.8354,0.4615,-0.3299,0.1266,0.642,76.05076052,7.140627,7.033248324,6.863616,1.050512462,0.0,152.7955478,184.917652,2.356060606,1.855855856,-0.003518356,-0.00796124,0.003698799,27.45260975,51.0493001,-0.028771111,-3.042094267,1.857662966,-6.632195665,-11.14456804,7.499959584,0.0,-0.551020408,-0.0430839,-0.229024943,-1.514739229,-2.260770975,1.133786848,2.29e-05,-8e-05,0.000168,0.000244,-0.000654,-0.001629222,1.363629015,1.499991917,0.217687075,-0.005205112,-0.034425892,-0.061101918,0.22675737,0.0,-0.215431371,-0.070052958,-0.095024446,-0.255697956,0.199795757,-0.11053719,0.041322314,1.1,0.0,0.041322314,0.336363636,0.0,-0.115056818,-0.005497685,-0.023910985,-0.280686937,1.228929241,0.850405495,0.859096667,1.085760288,1.318500509,0.813728113,0.017743115,0.0,0.901515152,1.041322314,1.214876033,1.186732187,0.694214876,0.867768595,0.901515152,1.041322314,1.214876033,1.186732187,0.0,0.0031335,-3.704480482,0.0031335,162.773403,5.601594974,0.006984318,-2.822811994,8.539013333,12.15012665,-0.157170922,0.142951357,6.42377244,0,3.994305139,0.687942752,0.304755044,0.242552779,0.044539751,0.668265007,0.168961529,0.550477749,3.396385387,3.040786222,2.101712999,0.738369198,0.450996335,0.14831554,0,3,1,0.271304514,0.164266427,0.891346035,0.288536179,0.187293047,0.12538396,0.083779256,0.059627525,0.040524019,0.09560184,0.053359897,0.029372622,0.017572719,0.002224783,13.34197253,5.487691185,0,1,0.0,0.0,0.0,1.350092593,1.326388889,0.422222222,0.0,1.350092593,0.0,0.0,2.157407407,0.0,2.141203704,0.0,0.0,0.0,0.443055556,0.1875,1.326388889,0.27273,0.54545,0.0,0.29661,0.20901,2.199086165,0.580852095,6.377551321,27.10690617,0,0,0.0,2.0318649,1.650963624,8.737028661,2.381101578,0.193,0.895,194,5.768125664,10.81752376,0.4,1,0,0,0.083333333,1,1.333333333,0.6875,0.435555556,0.0625,0.0,0.0,0.125,0.083333333,0.045833333,0.048395062,0.020833333,0.0,0.0,0.001695082,-4.380341732,10.65183619,89.91974269,0.0,2.046202971,0.0,140,Training
M99,649.1,-8.8175,7.8863,0.4947,-0.3533,0.1234,0.642,76.05076052,7.094728,7.043433806,6.992827158,1.113934913,0.444612905,156.2843799,173.3557959,2.381313131,1.860215054,-0.001814017,0.001278044,-0.002212773,27.45260975,51.0493001,-0.052487111,-1.412645425,-0.600203145,-12.09910835,-3.223123127,5.045427356,4.49997575,-0.662131519,0.623582766,-1.578231293,-0.959183673,-0.256235828,0.589569161,-0.000131,-4.12e-05,-0.000116,0.000244,-0.001192889,-0.000757,1.363629015,0.458675214,0.217687075,-0.035868893,-0.021799629,-0.008265672,0.053597196,0.22675737,-0.20333265,-0.000504,-0.049315175,0.049314666,-0.139307729,-0.201652893,0.041322314,0.336363636,1.1,0.041322314,-0.125837321,1.1,-0.138257576,0.079571759,-0.164772727,-0.03797043,1.214350829,0.78712743,1.068006984,0.988077274,0.980246207,1.281079732,0.878400165,0.029812598,0.901515152,1.128099174,1.084710744,1.046920821,1.105263158,0.867768595,0.901515152,1.128099174,1.084710744,1.046920821,0.694214876,0.008696308,-2.581657618,0.008696308,72.04665479,4.705045282,0.009723832,-2.458808222,6.402043586,12.15012665,-0.171257577,0.128908119,6.095977992,0,3.988346138,0.696849293,0.362669505,0.238375889,0.107501177,0.803308547,0.211701018,0.475563017,3.418994356,2.962239632,2.092535819,0.655004925,0.483923787,0.157607154,0,3,1,0.282117557,0.083333333,0.705341801,0.295177538,0.190093585,0.124322752,0.084180733,0.059876845,0.040596453,0.095248387,0.052349707,0.029769204,0.017829017,0.00416585,8.457284963,4.986215815,0,1,0.0,0.0,0.0,1.32287037,1.317685185,0.422222222,0.0,1.32287037,0.0,0.0,2.203703704,0.0,2.1175,0.0,0.0,0.0,0.444897959,0.1875,1.317685185,0.27273,0.54545,0.0,0.29516,0.22585,2.199086165,0.588370254,6.377551321,26.4473469,0,0,0.0,1.968115314,1.310370697,8.780973945,1.650963624,0.193,0.895,194,5.768125664,10.74367751,0.5,1,0,0,0.083333333,1,1.111111111,0.4375,0.555555556,0.083333333,0.0,0.0,0.166666667,0.069444444,0.03125,0.069444444,0.020833333,0.04,0.0,0.002195984,-4.095552783,6.977759101,89.58437339,0.0,2.046338584,0.0,144,Validation
M100,638.6,-9.1864,7.8477,0.0004,-0.3165,0.1214,0.5904,84.57743058,7.146395778,7.227305667,7.293833667,1.700120613,1.161757579,152.8747399,150.3410439,2.598108747,2.708333333,-0.004273407,-0.006071253,-0.002578233,21.01840434,39.08462039,-0.012022694,0.08386869,-1.677373808,-2.771421016,3.644608459,-8.883733119,-2.581597658,-0.055362654,-1.02507716,0.300733025,-1.173611111,-0.486111111,-1.207175926,0.000199,-0.000119,-0.000107,0.000165,-0.000256,5.49e-05,1.328763501,-0.296124437,0.284529321,0.006398575,-0.032600309,-0.02025463,-0.040239198,-0.012373236,-0.172236719,-0.212697978,-0.071919764,-0.153265199,-0.065085972,-0.0443769,0.028571429,-0.222857143,-0.069387755,0.028571429,-0.285714286,-0.069387755,-0.007783051,-0.094808207,0.02248828,-0.071186441,1.115430755,1.178976841,1.042410256,1.549437521,1.582368482,0.81638279,0.481202302,0.557489603,1.037593985,1.00668693,0.985714286,0.821428571,1.15,0.788571429,1.037593985,1.00668693,0.985714286,0.821428571,1.182857143,4.36e-17,-49.04487347,4.36e-17,108.2219459,6.557857843,5.15e-17,-48.81099775,9.89379984,12.15017245,-0.133751381,0.174563196,6.544537109,0,3.850897761,0.963502752,0.617647829,0.310513972,0.48562582,0.738564276,0.677288142,0.255855679,3.712309526,3.251598276,1.957377404,0.935833948,0.869235409,0.03498071,0,2,0,0.144337567,0.0,0.304558378,0.31030122,0.211078714,0.142626422,0.096711004,0.064222853,0.043539541,0.090416822,0.049471247,0.027103679,0.013202158,1.59e-17,7.136438393,6.44597962,0,0,0.0,0.0,0.0,2.104357521,1.05217876,0.466944444,0.0,1.05217876,0.0,0.0,3.110925926,0.0,0.0,0.0,0.0,0.0,0.493402778,0.254722222,1.05217876,0.14286,0.53571,0.0,0.32904,0.13652,1.650022422,0.407300683,5.973635422,19.17338954,2,2,0.0,0.0,0.0,19.67152367,0.333333333,0.209,1.013,216,5.814503597,13.78501157,0.444444444,0,0,0,0.0,1,0.666666667,0.125,0.302222222,0.180555556,0.048611111,0.032249937,0.1,0.037037037,0.008333333,0.030222222,0.018055556,0.000163,0.0,3.97e-17,-49.17830772,5.758327175,95.12238947,0.0,2.042146178,0.0,343,Training
M101,612.5,-9.2656,8.1073,0.0002,-0.2743,0.0829,0.0,79.15136782,7.1435194,7.123212235,7.063996,1.350350024,0.66759004,152.8995207,166.5362326,2.289855072,2.215686275,-0.000661,-3.66e-05,-0.00322291,25.01363822,46.5139284,-0.016072,-1.014741841,-0.765215159,-3.704849921,-2.349417023,3.298220052,3.795212114,-0.300275482,-1.840220386,-0.17630854,-0.314049587,-0.148760331,0.359963269,-2.16e-05,-1.65e-05,-0.000115,0.000213,-0.000349,-0.000598,1.355432898,0.194012944,0.229568411,-0.003832794,-0.00785124,-0.004375304,0.02117431,0.093663912,-0.048616333,-0.237921858,-0.020096825,-0.001310376,-0.140052347,-0.05942029,0.036231884,0.143137255,0.466666667,0.036231884,-0.10952381,0.466666667,-0.056869565,-0.222666667,-0.016695652,-0.019058824,0.937574901,1.093137582,0.9100273,0.949185355,1.020012018,1.207614264,1.023183111,0.727738908,1.069444444,1.004347826,1.05875,1.019117647,1.1,0.836956522,1.069444444,1.004347826,1.05875,1.019117647,0.905882353,7.4e-17,-41.58883083,7.4e-17,66.34663729,5.033871694,0.000646,-5.83115046,5.013566082,12.1501417,-0.180519917,0.119628546,6.587333508,0,3.94963681,0.784196518,0.310513972,0.310513972,0.041902902,0.738564276,0.360505432,0.594311107,3.636022876,2.886013035,2.065225068,0.902163942,0.584853967,0.058638057,0,2,0,0.11785113,0.083333333,0.5,0.299761262,0.198316325,0.133797609,0.091359936,0.058925565,0.041666667,0.094045574,0.052550245,0.029619451,0.016037507,6.01e-17,6.323819446,5.195076022,0,0,0.0,0.0,0.0,2.552037037,1.276018519,0.45,0.0,1.276018519,0.0,0.0,2.12037037,0.0,0.0,0.0,0.0,0.0,0.45,0.25,1.276018519,0.16667,0.54167,0.0,0.32274,0.11969,1.348587896,0.366590197,6.244890829,16.49287594,0,0,0.0,0.0,0.0,15.69030319,1.0,0.219,1.019,189,5.83691014,12.546875,0.428571429,0,0,0,0.076923077,1,0.888888889,0.375,0.062222222,0.138888889,0.0,0.0,0.076923077,0.055555556,0.026785714,0.006222222,0.017361111,0.019591837,0.0,7.86e-17,-41.51608129,5.528886441,90.97878117,0.0,2.049536144,0.0,198,Training
M103,607.3,-9.385,7.9943,0.7826,-0.388,0.0405,0.8054,62.40808843,7.095408,6.998959178,6.882827294,0.980881714,0.0,156.0391513,184.917652,1.871141975,1.598173516,-0.007620681,-0.010919569,-0.0036037,39.53175804,73.51099214,-0.02178,-4.744571629,0.36970688,-5.020634102,-18.85527029,22.09079005,0.0,-0.238768424,1.32178288,-0.051445578,-2.758184524,-1.906285431,2.189554989,4.93e-05,-9.9e-05,-7.07e-05,0.000267,-0.000302,-0.001452,1.33883576,1.00412682,0.157419218,-0.000715,-0.035820578,-0.026113499,0.099525227,0.0,-0.216296236,-0.064385333,-0.0927141,-0.140128135,-0.066194378,-0.052083333,0.045977011,0.75,0.0,0.045977011,0.029411765,0.0,-0.052302343,0.155492202,-0.004538975,-0.165885077,1.499461251,1.014252233,0.87884554,1.070340001,1.124715513,1.01580789,0.006477694,0.0,0.984375,1.06640625,1.227272727,1.105736301,0.810661765,1.086206897,0.984375,1.06640625,1.227272727,1.105736301,0.0,0.014099463,-2.132054312,0.014099463,93.77265437,5.449047939,0.029266015,-1.255706029,6.519946746,12.11019763,-0.159903986,0.061783351,6.517808816,0,3.899480348,0.917983,0.733636823,0.504065326,0.553988031,0.921370144,0.457989694,0.18002425,3.379916881,3.111609975,2.032489788,0.891515113,0.677960636,0.161656989,0,3,2,0.310875228,0.248005645,1.763754128,0.285782462,0.183566405,0.12067901,0.080038474,0.05476332,0.03881678,0.126721196,0.07562347,0.045471859,0.028409744,0.0,10.01579155,5.746883583,0,2,1.576527778,0.0,4.043472222,4.705138889,1.485231481,0.355347222,0.0,1.485231481,0.0,0.0,2.297777778,0.359305556,2.344675926,1.374027778,0.0,0.785787037,0.381805556,0.072916667,0.785787037,0.33333,0.54167,0.0,0.16758,0.29833,2.508412821,0.759580538,6.75154531,26.07669755,0,0,0.2,3.570980654,3.614408014,6.120463943,3.965406457,0.129,0.616,230,4.80504511,3.521603261,0.4,1,0,0,0.153846154,1,1.777777778,1.0,0.666666667,0.125,0.0,0.0,0.153846154,0.098765432,0.055555556,0.055555556,0.025,0.0,0.0,9.25e-18,-44.08416068,7.569774742,93.41673975,0.0,2.029790924,0.0,176,Training
M104,602.0,-8.913,7.6429,0.2516,-0.3239,0.1414,0.4678,78.14963315,7.105940833,7.102864211,7.17493925,1.34318589,1.161757579,155.5862839,152.5020819,2.304526749,2.105263158,-0.009477153,7.12e-05,0.002276022,25.78920902,47.95613541,-0.03915245,-0.857544953,-0.107193119,-9.025258225,8.928212438,-5.628655667,-4.399409027,-0.412228797,-1.672583826,-1.08086785,-1.274161736,1.566074951,-0.678500986,5.71e-05,-0.000197,7.11e-05,0.000187,-0.000725,-0.000421,1.358641023,-0.17589549,0.232741617,-0.020016071,-0.026545036,0.041212499,-0.021203156,-0.033718418,-0.162396374,-0.172585444,-0.140976532,0.001337582,0.050785144,-0.123015873,0.031746032,-0.129464286,-0.115646259,0.031746032,-0.013392857,-0.115646259,-0.065599498,-0.17110573,-0.086001255,0.177074041,1.136544925,1.094808354,1.026082659,1.445706041,1.231877003,0.78503238,0.604940319,0.693690089,1.105442177,1.07473545,1.047867063,0.814536341,0.967261905,0.85978836,1.105442177,1.07473545,1.047867063,0.814536341,1.088169643,6.34e-17,-48.52030264,6.34e-17,91.88232159,6.328712103,9.52e-17,-47.95265149,6.915961602,12.15017245,-0.159661852,0.141877746,6.597880859,1,3.842335336,0.988178505,0.781059368,0.33264758,0.624488787,0.738564276,0.702609296,0.338170699,3.749333565,3.192280884,1.96324526,0.905650187,0.86932246,0.017787533,0,2,0,0.144337567,0.0,0.376305705,0.31030122,0.211078714,0.142626422,0.096711004,0.064222853,0.043539541,0.098446595,0.055031256,0.030847233,0.017029912,1.59e-17,7.136438393,6.44597962,2,0,0.0,0.0,0.0,2.465468632,1.232734316,0.45,0.0,1.232734316,0.0,0.0,2.12037037,0.0,0.0,0.0,2.12037037,0.0,0.45,0.25,1.232734316,0.14286,0.53571,0.0,0.31863,0.13652,1.614330835,0.449690502,6.289566003,16.09092391,2,2,0.0,0.0,0.0,19.67152367,0.333333333,0.203,1.079,216,5.410529357,9.703125,0.444444444,0,0,0,0.133333333,1,0.666666667,0.125,0.302222222,0.180555556,0.048611111,0.032249937,0.1,0.037037037,0.008333333,0.030222222,0.018055556,0.000163,0.0,3.97e-17,-49.17830772,5.758327175,95.12238947,0.0,2.042146178,0.0,343,Training
M105,602.0,-8.5473,7.4816,0.0006,-0.3041,0.1985,0.4678,78.14963315,7.105940833,7.102864211,7.17493925,1.34318589,1.161757579,155.5862839,152.5020819,2.304526749,2.105263158,-0.009477153,7.12e-05,0.002276022,25.78920902,47.95613541,-0.03915245,-0.857544953,-0.107193119,-9.025258225,8.928212438,-5.628655667,-4.399409027,-0.412228797,-1.672583826,-1.08086785,-1.274161736,1.566074951,-0.678500986,5.71e-05,-0.000197,7.11e-05,0.000187,-0.000725,-0.000421,1.358641023,-0.17589549,0.232741617,-0.020016071,-0.026545036,0.041212499,-0.021203156,-0.033718418,-0.162396374,-0.172585444,-0.140976532,0.001337582,0.050785144,-0.123015873,0.031746032,-0.129464286,-0.115646259,0.031746032,-0.013392857,-0.115646259,-0.065599498,-0.17110573,-0.086001255,0.177074041,1.136544925,1.094808354,1.026082659,1.445706041,1.231877003,0.78503238,0.604940319,0.693690089,1.105442177,1.07473545,1.047867063,0.814536341,0.967261905,0.85978836,1.105442177,1.07473545,1.047867063,0.814536341,1.088169643,6.34e-17,-48.52030264,6.34e-17,91.88232159,6.328712103,9.52e-17,-47.95265149,6.915961602,12.15017245,-0.159661852,0.141877746,6.597880859,1,3.842335336,0.988178505,0.781059368,0.33264758,0.624488787,0.738564276,0.702609296,0.338170699,3.749333565,3.192280884,1.96324526,0.905650187,0.86932246,0.017787533,0,2,0,0.144337567,0.0,0.376305705,0.31030122,0.211078714,0.142626422,0.096711004,0.064222853,0.043539541,0.098446595,0.055031256,0.030847233,0.017029912,1.59e-17,7.136438393,6.44597962,2,0,0.0,0.0,0.0,2.465468632,1.232734316,0.45,0.0,1.232734316,0.0,0.0,2.12037037,0.0,0.0,0.0,2.12037037,0.0,0.45,0.25,1.232734316,0.14286,0.53571,0.0,0.31863,0.13652,1.614330835,0.449690502,6.289566003,16.09092391,2,2,0.0,0.0,0.0,19.67152367,0.333333333,0.203,1.079,216,5.410529357,9.703125,0.444444444,0,0,0,0.133333333,1,0.666666667,0.125,0.302222222,0.180555556,0.048611111,0.032249937,0.1,0.037037037,0.008333333,0.030222222,0.018055556,0.000163,0.0,3.97e-17,-49.17830772,5.758327175,95.12238947,0.0,2.042146178,0.0,343,Validation
M106,565.4,-8.8834,7.4272,0.0079,-0.5672,0.0472,3.852,58.3152868,7.178044,6.934871459,6.818256,0.833398105,0.0,149.3613775,184.917652,2.321637427,1.513513514,-0.03492574,-0.014389791,0.005226423,-1.06e-12,3.55e-13,-0.02561328,-13.04325873,4.347752911,-5.904265704,-17.71279711,23.61706281,0.0,-2.0,3.333333333,1.666666667,-8.0,-2.666666667,3.0,0.00033,-0.000416,7.26e-05,9.04e-17,-0.000449,-0.00365904,1.312059045,0.87470603,0.177777778,0.029239766,-0.095238095,-0.024024024,0.111111111,0.0,-0.621140157,0.254713461,-0.40255581,-0.125513741,0.070280015,-0.078947368,1.59e-14,0.666666667,0.0,2.37e-15,0.25,0.0,-0.375,0.347222222,0.164473684,-0.135135135,2.056154875,0.416455851,0.584280171,1.656706773,1.103706162,0.775666877,0.0,0.0,0.671296296,1.271929825,1.726190476,0.97972973,0.503472222,1.208333333,0.671296296,1.271929825,1.726190476,0.97972973,0.0,7.52e-18,-44.33332792,7.52e-18,96.73581583,5.486380458,2.54e-17,-42.87023959,5.136785852,12.11019763,-0.147516892,0.077359682,6.785002961,0,3.917805944,1.33038661,0.80753445,0.14224982,0.642126641,0.813469983,0.761214706,0.241777759,3.182346212,3.182346212,2.045736128,1.073689085,1.034948418,0.055573545,0,6,6,0.222222222,0.666666667,2.8125,0.286372252,0.207336156,0.119705585,0.069112052,0.046074701,0.037037037,0.140625,0.0703125,0.03515625,0.020833333,4.63e-17,4.6150686,4.817080059,0,6,0.0,0.0,0.0,8.725555556,1.454259259,0.0,0.0,1.454259259,0.0,0.0,1.454259259,0.0,2.212407407,0.0,0.0,0.0,0.359305556,0.090694444,1.454259259,0.5,0.5,0.0,0.19492,0.53594,1.370950594,0.271777058,6.79089428,6.79089428,0,0,4.02369228,0.0,15.72444837,0.0,9.125465128,0.113,0.433,138,3.840795496,3.570652174,0.2,0,0,0,0.5,1,2.666666667,1.5,0.906666667,0.0,0.0,0.0,0.25,0.148148148,0.071428571,0.075555556,0.0,0.0,0.0,2.78e-17,-42.76582594,4.337952587,92.5658471,0.0,1.908123897,0.0,174,Training
